name,icao,score
Mackenzie Airport,CYZY,0.21253957696641618
Baise Youjiang Airport,ZGBS,0.21250527364535546
Liping Airport,ZUNP,0.21244047757011766
Matsumoto Airport,RJAF,0.21239262864610975
Mbanza Congo Airport,FNBC,0.2122280594125235
Luena Airport,FNUE,0.2122280594125235
Namibe Airport,FNMO,0.2122280594125235
Belbek Airport,UKFB,0.21200846800551393
Corumbá International Airport,SBCR,0.21196680505775295
Imperial County Airport,KIPL,0.21189084517992743
Kingscote Airport,YKSC,0.2118568889342487
Coober Pedy Airport,YCBP,0.2118568889342487
Ceduna Airport,YCDU,0.2118568889342487
Olympic Dam Airport,YOLD,0.2118568889342487
Port Augusta Airport,YPAG,0.2118568889342487
Whyalla Airport,YWHA,0.2118568889342487
Ouarzazate Airport,GMMZ,0.21185146367919744
Southeast Texas Regional Airport,KBPT,0.21162602960318522
Sheppard Air Force Base-Wichita Falls Municipal Airport,KSPS,0.21162602960318522
Waco Regional Airport,KACT,0.21162602960318522
San Angelo Regional Mathis Field,KSJT,0.21162602960318522
Abilene Regional Airport,KABI,0.21162602960318522
Roswell International Air Center Airport,KROW,0.21162602960318522
Texarkana Regional Webb Field,KTXK,0.21162602960318522
Lawton Fort Sill Regional Airport,KLAW,0.21162602960318522
Joplin Regional Airport,KJLN,0.21162602960318522
East Texas Regional Airport,KGGG,0.21162602960318522
Garden City Regional Airport,KGCK,0.21162602960318522
Tucuruí Airport,SBTU,0.21160193703944116
Redenção Airport,SNDC,0.21160193703944116
Mammoth Yosemite Airport,KMMH,0.21143709479322714
Amasya Merzifon Airport,LTAP,0.21101078136098758
Çardak Airport,LTAY,0.21101078136098758
Nevşehir Kapadokya Airport,LTAZ,0.21101078136098758
Wuzhou Changzhoudao Airport,ZGWZ,0.2105479433970665
Treasure Cay Airport,MYAT,0.21027574059993062
South Bimini Airport,MYBS,0.21027574059993062
Santa Maria Pub/Capt G Allan Hancock Field,KSMX,0.21013768743225622
Betoambari Airport,WAWB,0.2098512221292632
Kasiguncu Airport,WAMP,0.2098512221292632
Northern Maine Regional Airport at Presque Isle,KPQI,0.20955596861559522
N'Gaoundéré Airport,FKKN,0.2095490681158634
Alpena County Regional Airport,KAPN,0.20949458217151917
Crater Lake-Klamath Regional Airport,KLMT,0.20946476806736578
Southwest Oregon Regional Airport,KOTH,0.20946476806736578
Yariguíes Airport,SKEJ,0.20940820444398248
San Luis Airport,SKIP,0.20940820444398248
La Nubia Airport,SKMZ,0.20940820444398248
Guillermo León Valencia Airport,SKPP,0.20940820444398248
Almirante Padilla Airport,SKRH,0.20940820444398248
Villa Garzón Airport,SKVG,0.20940820444398248
Coronel E Carvajal Airport,SEMC,0.2093453901012472
Eloy Alfaro International Airport,SEMT,0.2093453901012472
Santa Rosa International Airport,SERO,0.2093453901012472
Teniente Coronel Luis a Mantilla Airport,SETU,0.2093453901012472
Esbjerg Airport,EKEB,0.20904186110032275
Decatur Airport,KDEC,0.20838937111590944
Southeast Iowa Regional Airport,KBRL,0.20838937111590944
Antwerp International Airport (Deurne),EBAW,0.20835811205321117
Deauville-Saint-Gatien Airport,LFRG,0.20835811205321117
Lorient South Brittany (Bretagne Sud) Airport,LFRH,0.20820541329390024
João Simões Lopes Neto International Airport,SBPK,0.20814341482580492
Santa Rosa Airport,SSZR,0.20814341482580492
Aqaba King Hussein International Airport,OJAQ,0.2075008274010878
Phrae Airport,VTCP,0.20721467018558629
Narathiwat Airport,VTSC,0.20721467018558629
Ranong Airport,VTSR,0.20721467018558629
Sakon Nakhon Airport,VTUI,0.20721467018558629
Loei Airport,VTUL,0.20721467018558629
Roi Et Airport,VTUV,0.20721467018558629
Buri Ram Airport,VTUO,0.20721467018558629
Chumphon Airport,VTSE,0.20721467018558629
Mae Sot Airport,VTPM,0.20721467018558629
Flagstaff Pulliam Airport,KFLG,0.20716230681423753
McArthur River Mine Airport,YMHU,0.20700469783725384
Worcester Regional Airport,KORH,0.2067547576666104
Foshan Shadi Airport,ZGFS,0.20675171107592633
Barcaldine Airport,YBAR,0.2067173095103111
Wick Airport,EGPC,0.20653010265229788
Sioux Gateway Col. Bud Day Field,KSUX,0.20623098938489917
Dubuque Regional Airport,KDBQ,0.20623098938489917
Waterloo Regional Airport,KALO,0.20623098938489917
Karlstad Airport,ESOK,0.2060308080170192
Florence Regional Airport,KFLO,0.20586919738649515
Lynchburg Regional Preston Glenn Field,KLYH,0.20586919738649515
Pitt Greenville Airport,KPGV,0.20586919738649515
Trollhättan-Vänersborg Airport,ESGT,0.20567321536259459
Breves Airport,SNVS,0.20566456912915276
Mfuwe Airport,FLMF,0.20554808760661722
Chipata Airport,FLCP,0.20554808760661722
Kasama Airport,FLKS,0.20554808760661722
Greenbrier Valley Airport,KLWB,0.20533900247552708
Kuqa Airport,ZWKC,0.20499676003832865
Karamay Airport,ZWKM,0.20499676003832865
Tacheng Airport,ZWTC,0.20499676003832865
Altay Air Base,ZWAT,0.20499676003832865
Xinyuan Nalati Airport,ZWNL,0.20499676003832865
McKellar-Sipes Regional Airport,KMKL,0.20453593282026133
Maio Airport,GVMA,0.2044830583096265
São Filipe Airport,GVSF,0.2044830583096265
Tancredo Thomas de Faria Airport,SBGU,0.2041252362563934
Middle Georgia Regional Airport,KMCN,0.20378925496771394
José Leonardo Chirinos Airport,SVCR,0.20369295147271224
Cumaná (Antonio José de Sucre) Airport,SVCU,0.20369295147271224
La Fria Airport,SVLF,0.20369295147271224
Cacique Aramare Airport,SVPA,0.20369295147271224
San Antonio Del Tachira Airport,SVSA,0.20369295147271224
San Tomé Airport,SVST,0.20369295147271224
Dalbandin Airport,OPDB,0.20344406520954844
Tweed New Haven Airport,KHVN,0.2032689955794482
Williamsport Regional Airport,KIPT,0.2032689955794482
Boone County Airport,KHRO,0.20313739832834132
Cañal Bajo Carlos - Hott Siebert Airport,SCJO,0.2028273842343515
Tamworth Airport,YSTW,0.20277208705075236
Lismore Airport,YLIS,0.20277208705075236
Moree Airport,YMOR,0.20277208705075236
Orange Airport,YORG,0.20277208705075236
Avalon Airport,YMAV,0.20277208705075236
Kastelorizo Airport,LGKJ,0.20265100395550473
Gautam Buddha Airport,VNBW,0.2025549241554719
Pokhara Airport,VNPK,0.2025549241554719
Biratnagar Airport,VNVT,0.2025549241554719
Tumling Tar Airport,VNTR,0.2025549241554719
Dhangarhi Airport,VNDH,0.2025549241554719
Bharatpur Airport,VNBP,0.2025549241554719
Bhadrapur Airport,VNCG,0.2025549241554719
Nepalgunj Airport,VNNG,0.2025549241554719
Mercedita Airport,TJPS,0.20251293474138832
Naypyidaw Airport,VYEL,0.20233015506107682
Plovdiv International Airport,LBPD,0.20229218028187593
Tautii Magheraus Airport,LRBM,0.20227639115181914
Oradea International Airport,LROD,0.20227639115181914
Satu Mare Airport,LRSM,0.20227639115181914
Bom Jesus da Lapa Airport,SBLP,0.2020512243835926
Paulo Afonso Airport,SBUF,0.2020512243835926
Coronel Horácio de Mattos Airport,SBLE,0.2020512243835926
Ivano-Frankivsk International Airport,UKLI,0.2018054749190947
La Florida Airport,SKCO,0.20175759032337576
Stephenville Airport,CYJT,0.20169722475170784
Capitan FAP Jose A Quinones Gonzales International Airport,SPHI,0.20099866213485723
Andahuaylas Airport,SPHY,0.20099866213485723
Comandante FAP German Arias Graziani Airport,SPHZ,0.20099866213485723
Capitan FAP Pedro Canga Rodriguez Airport,SPME,0.20099866213485723
Capitan FAP Carlos Martinez De Pinillos International Airport,SPRU,0.20099866213485723
Tingo Maria Airport,SPGM,0.20099866213485723
Yushu Batang Airport,ZYLS,0.20096692883766262
Hawarden Airport,EGNR,0.20085774890611097
Nosara Airport,MRNS,0.20084990816040058
Aerotortuguero Airport,MRAO,0.20084990816040058
Zonguldak Airport,LTAS,0.2007501391589779
Craiova Airport,LRCV,0.20074418391103874
Donegal Airport,EIDL,0.20063524759147855
Zabol Airport,OIZB,0.20060182865739107
Hamadan Airport,OIHH,0.20060182865739107
Margate Airport,FAMG,0.20001605883863183
Hendrik Van Eck Airport,FAPH,0.20001605883863183
Pietermaritzburg Airport,FAPM,0.20001605883863183
Polokwane International Airport,FAPP,0.20001605883863183
Richards Bay Airport,FARB,0.20001605883863183
K. D. Matanzima Airport,FAUT,0.20001605883863183
Matsapha Airport,FDMS,0.20001605883863183
Moshoeshoe I International Airport,FXMM,0.20001605883863183
Châlons-Vatry Airport,LFOK,0.19989067158416238
Gannan Xiahe Airport,ZLXH,0.19967582793764532
Xieng Khouang Airport,VLXK,0.1992190068643387
Luang Namtha Airport,VLLN,0.1992190068643387
Oudomsay Airport,VLOS,0.1992190068643387
Zhongwei Shapotou Airport,ZLZW,0.19916894557801076
Badajoz Airport,LEBZ,0.19913784262204146
Linköping City Airport,ESSL,0.1990781409139912
Ogden Hinckley Airport,KOGD,0.19901437090578006
Kyaukpyu Airport,VYKP,0.1984606403581571
Arusha Airport,HTAR,0.1979170663848286
Mtwara Airport,HTMT,0.1979170663848286
Mbeya Airport,HTMB,0.1979170663848286
Ranai Airport,WION,0.19777822349356
Transilvania Târgu Mureş International Airport,LRTM,0.19777396361661082
Praslin Airport,FSPP,0.19761106223956432
Erenhot Saiwusu International Airport,ZBER,0.19755009659813175
Cooma Hospital Helipad,YXCM,0.19684047048162615
Debrecen International Airport,LHDC,0.19678496919156868
Bolzano Airport,LIPB,0.19663540496853762
Kassel-Calden Airport,EDVK,0.19613065613603128
Devonport Airport,YDPO,0.19603734927852154
Port Gentil Airport,FOOG,0.195975020424242
Golmud Airport,ZLGM,0.19579239925067735
Kyzyl Airport,UNKY,0.19551627829159324
Lugano Airport,LSZA,0.19524366896750572
Camiguin Airport,RPMH,0.1952085125638867
Siargao Airport,RPNS,0.1952085125638867
Baoshan Yunduan Airport,ZPBS,0.19492189766828893
Lintsang Airfield,ZPLC,0.19492189766828893
Bahir Dar Airport,HABD,0.1948775321258638
Gambella Airport,HAGM,0.1948775321258638
Jimma Airport,HAJM,0.1948775321258638
Mekele Airport,HAMK,0.1948775321258638
Lindu Airport,ZYLD,0.194839818764803
Waterford Airport,EIWF,0.19423099044719122
Çanakkale Airport,LTBH,0.19352304057331965
Tekirdağ Çorlu Airport,LTBU,0.19352304057331965
Arua Airport,HUAR,0.19351643673991262
Bugungu Airport,HUPA,0.19351643673991262
Gloucestershire Airport,EGBJ,0.19351601308930289
Yakubu Gowon Airport,DNJO,0.1930790448143304
Kaduna Airport,DNKA,0.1930790448143304
Akwa Ibom International Airport,DNAI,0.1930790448143304
Scott AFB/Midamerica Airport,KBLV,0.19302350794637324
Portsmouth International at Pease Airport,KPSM,0.19302350794637324
Zhangjiakou Ningyuan Airport,ZBZJ,0.19261090312757506
Nanki Shirahama Airport,RJBD,0.19254003261025546
Monbetsu Airport,RJEB,0.19254003261025546
Izumo Airport,RJOC,0.19254003261025546
Tottori Airport,RJOR,0.19254003261025546
Hachijojima Airport,RJTH,0.19254003261025546
Oshima Airport,RJTO,0.19254003261025546
Noto Airport,RJNW,0.19254003261025546
Iwami Airport,RJOW,0.19254003261025546
Odate Noshiro Airport,RJSR,0.19254003261025546
Shonai Airport,RJSY,0.19254003261025546
Iwakuni Marine Corps Air Station,RJOI,0.19254003261025546
San Jose Airport,RPUH,0.19221746829943967
Virac Airport,RPUV,0.19221746829943967
Calbayog Airport,RPVC,0.19221746829943967
Moises R. Espinosa Airport,RPVJ,0.19221746829943967
Cauayan Airport,RPUY,0.19221746829943967
Ataq Airport,OYAT,0.19198682926986232
Sunyani Airport,DGSN,0.19145421545324326
Panjgur Airport,OPPG,0.19075500189274505
Sir Charles Gaetan Duval Airport,FIMR,0.19045721195737184
Umbu Mehang Kunda Airport,WADW,0.19044075180507117
Northeast Florida Regional Airport,KSGJ,0.1900476542331493
Penticton Airport,CYYF,0.18976631775538252
Sandspit Airport,CYZP,0.18976631775538252
Powell River Airport,CYPW,0.18976631775538252
Masset Airport,CZMT,0.18976631775538252
Bella Coola Airport,CYBD,0.18976631775538252
Trail Airport,CAD4,0.18976631775538252
Lahad Datu Airport,WBKD,0.1894947640275623
Eugene F. Correira International Airport,SYGO,0.18931416676468357
Djanet Inedbirene Airport,DAAJ,0.18883561474579846
Cheikh Larbi Tébessi Airport,DABS,0.18883561474579846
Ghriss Airport,DAOV,0.18883561474579846
Touggourt Sidi Madhi Airport,DAUK,0.18883561474579846
Guemar Airport,DAUO,0.18883561474579846
Salak Airport,FKKL,0.18881527935974732
Saidpur Airport,VGSD,0.1882296503871179
Barisal Airport,VGBR,0.1882296503871179
Angoulême-Brie-Champniers Airport,LFBU,0.18802760596969267
Béchar Boudghene Ben Ali Lotfi Airport,DAOR,0.1876776488369024
Lloydminster Airport,CYLL,0.1874261677143189
Lethbridge County Airport,CYQL,0.1874261677143189
Brandon Municipal Airport,CYBR,0.1874261677143189
Medicine Hat Airport,CYXH,0.1874261677143189
Hana Airport,PHHN,0.18689903041939038
Waimea Kohala Airport,PHMU,0.18689903041939038
Uzhhorod International Airport,UKLU,0.1866574954650892
Mariana Grajales Airport,MUGT,0.18660492576720164
Kamembe Airport,HRZA,0.18657766476449006
Shillong Airport,VEBI,0.1864497530328338
Rach Gia Airport,VVRG,0.1861790133314416
Cà Mau Airport,VVCM,0.1861790133314416
Gyumri Shirak Airport,UDSG,0.18610573054596657
Petrozavodsk Airport,ULPB,0.18610573054596657
Khankala Air Base,URMG,0.18610573054596657
Beslan Airport,URMO,0.18610573054596657
Elista Airport,URWI,0.18610573054596657
Orsk Airport,UWOR,0.18610573054596657
Penza Airport,UWPP,0.18610573054596657
Kirovsk-Apatity Airport,ULMK,0.18610573054596657
Gorno-Altaysk Airport,UNBG,0.18610573054596657
Gabala International Airport,UBBQ,0.18610573054596657
Igarka Airport,UOII,0.1860495872157539
Chetumal International Airport,MMCM,0.18603624779746722
Quetzalcóatl International Airport,MMNL,0.18603624779746722
Ghat Airport,HLGT,0.18554292375174072
Ghadames East Airport,HLTD,0.18554292375174072
Kogalym International Airport,USRK,0.18547826421753125
Gilgit Airport,OPGT,0.18533800462723785
Skardu Airport,OPSD,0.18533800462723785
Eagle County Regional Airport,KEGE,0.18522041168214579
Cortez Municipal Airport,KCEZ,0.18522041168214579
Yampa Valley Airport,KHDN,0.18522041168214579
Western Neb. Rgnl/William B. Heilig Airport,KBFF,0.18522041168214579
Laramie Regional Airport,KLAR,0.18522041168214579
North Platte Regional Airport Lee Bird Field,KLBF,0.18522041168214579
Sheridan County Airport,KSHR,0.18522041168214579
Montrose Regional Airport,KMTJ,0.18522041168214579
Riverton Regional Airport,KRIW,0.18522041168214579
Gunnison Crested Butte Regional Airport,KGUC,0.18522041168214579
Mc Cook Ben Nelson Regional Airport,KMCK,0.18522041168214579
Pueblo Memorial Airport,KPUB,0.18522041168214579
Pevek Airport,UHMP,0.18501367098635396
Kursk East Airport,UUOK,0.18501367098635396
Donskoye Airport,UUOT,0.18501367098635396
Cedar City Regional Airport,KCDC,0.18492643619328822
Bert Mooney Airport,KBTM,0.18492643619328822
Joslin Field Magic Valley Regional Airport,KTWF,0.18492643619328822
Elko Regional Airport,KEKO,0.18492643619328822
Pocatello Regional Airport,KPIH,0.18492643619328822
Canyonlands Field,KCNY,0.18492643619328822
Vernal Regional Airport,KVEL,0.18492643619328822
Mae Hong Son Airport,VTCH,0.18484500800417877
Mae Hong Son Airport,VTCI,0.18484500800417877
Tobias Bolanos International Airport,MRPV,0.18454381035843967
Pago Pago International Airport,NSTU,0.18412665255780936
Rafha Domestic Airport,OERF,0.1838232885977397
Turaif Domestic Airport,OETR,0.1838232885977397
Ziguinchor Airport,GOGG,0.18376599882246367
Dien Bien Phu Airport,VVDB,0.1836753758032383
Wonju/Hoengseong Air Base (K-38/K-46),RKNW,0.18350100012832432
Kullu Manali Airport,VIBR,0.18345149770306587
Kanpur Civil Airport,VIKA,0.18345149770306587
Ludhiana Airport,VILD,0.18345149770306587
Ivalo Airport,EFIV,0.18341843269691027
Joensuu Airport,EFJO,0.18341843269691027
Kuusamo Airport,EFKS,0.18341843269691027
Kuopio Airport,EFKU,0.18341843269691027
F. D. Roosevelt Airport,TNCE,0.18336293746328275
Kuressaare Airport,EEKE,0.18316748433094523
Jamnagar Airport,VAJM,0.18312087405452276
Gwalior Airport,VIGR,0.18312087405452276
Belgaum Airport,VABM,0.18289642657222535
Vijayawada Airport,VOBZ,0.18289642657222535
Mysore Airport,VOMY,0.18289642657222535
Ogdensburg International Airport,KOGS,0.18256537671159936
Massena International Richards Field,KMSS,0.18256537671159936
Cavern City Air Terminal,KCNM,0.18207820680422265
Los Alamos Airport,KLAM,0.18207820680422265
Walla Walla Regional Airport,KALW,0.18199358618061567
Yakima Air Terminal McAllister Field,KYKM,0.18199358618061567
Pangborn Memorial Airport,KEAT,0.18199358618061567
Tunoshna Airport,UUDL,0.18197399650648677
Eugenio Maria De Hostos Airport,TJMZ,0.18190254104070033
Benjamin Rivera Noriega Airport,TJCP,0.18190254104070033
Kumejima Airport,ROKJ,0.18189963295135003
Kristianstad Airport,ESMK,0.181659447732761
Örnsköldsvik Airport,ESNO,0.181659447732761
Koggala Airport,VCCK,0.18152439230099482
Le Puy-Loudes Airport,LFHP,0.1814009421738145
Aurillac Airport,LFLW,0.1814009421738145
Lannion-Côte de Granit Airport,LFRO,0.1814009421738145
Quimper-Cornouaille Airport,LFRQ,0.1814009421738145
Eastern Oregon Regional At Pendleton Airport,KPDT,0.18138757937323902
La Gomera Airport,GCGM,0.18137974195578668
Filippos Airport,LGKZ,0.18130185687824135
Kastoria National Airport,LGKA,0.18130185687824135
Range Regional Airport,KHIB,0.1811796416120681
Bemidji Regional Airport,KBJI,0.1811796416120681
Aberdeen Regional Airport,KABR,0.1811796416120681
Bardufoss Airport,ENDU,0.18111888520609745
Leirin Airport,ENFG,0.18111888520609745
Ørland Airport,ENOL,0.18111888520609745
Røros Airport,ENRO,0.18111888520609745
Mid Ohio Valley Regional Airport,KPKB,0.18090962689339576
Mc Clellan-Palomar Airport,KCRQ,0.18071854739661355
Visalia Municipal Airport,KVIS,0.18071854739661355
Merced Regional Macready Field,KMCE,0.18071854739661355
Ernest A. Love Field,KPRC,0.18071854739661355
Loreto International Airport,MMLT,0.18071854739661355
Balıkesir Körfez Airport,LTFD,0.18068942583798533
Al Wajh Domestic Airport,OEWJ,0.18045321150233987
Saniat R'mel Airport,GMTN,0.180450521505383
Gafsa Ksar International Airport,DTTF,0.18044527600358753
Mihail Kogălniceanu International Airport,LRCK,0.18032135552300235
Süleyman Demirel International Airport,LTFC,0.18032135552300235
Nakhchivan Airport,UBBN,0.18032135552300235
Zafer Airport,LTBZ,0.18032135552300235
Kastamonu Airport,LTAL,0.18032135552300235
Jonesboro Municipal Airport,KJBR,0.18027387642345985
Waynesville-St. Robert Regional Forney field,KTBN,0.18027387642345985
Cape Girardeau Regional Airport,KCGI,0.18027387642345985
Kirksville Regional Airport,KIRK,0.18027387642345985
Quincy Regional Baldwin Field,KUIN,0.18027387642345985
Williamson County Regional Airport,KMWA,0.18027387642345985
Sihanoukville International Airport,VDSV,0.18014915789586403
Agatti Airport,VOAT,0.18011925003515147
Skien Airport,ENSN,0.1800788907642198
Taitung Airport,RCFN,0.17998318101882677
Naples Municipal Airport,KAPF,0.17987858641306925
Lampang Airport,VTCL,0.17986920622693237
Sukhothai Airport,VTPO,0.17986920622693237
Trat Airport,VTBO,0.17986920622693237
Kingston Norman Rogers Airport,CYGK,0.1797885328821232
Chris Hadfield Airport,CYZR,0.1797885328821232
Khasab Air Base,OOKB,0.17977845873127168
Augusta State Airport,KAUG,0.1797779843077976
Hancock County-Bar Harbor Airport,KBHB,0.1797779843077976
Knox County Regional Airport,KRKD,0.1797779843077976
Rutland - Southern Vermont Regional Airport,KRUT,0.1797779843077976
Adirondack Regional Airport,KSLK,0.1797779843077976
Provincetown Municipal Airport,KPVC,0.1797779843077976
Lea County Regional Airport,KHOB,0.17968596509881568
Victoria Regional Airport,KVCT,0.17968596509881568
Stockton Metropolitan Airport,KSCK,0.17941914003564266
Gelendzhik Airport,URKG,0.17841766974829207
Hamburg-Finkenwerder Airport,EDHI,0.17835722057669204
Dijon-Bourgogne Airport,LFSD,0.17835722057669204
Chippewa County International Airport,KCIU,0.17831494055945094
Pellston Regional Airport of Emmet County Airport,KPLN,0.17831494055945094
Delta County Airport,KESC,0.17831494055945094
Raleigh County Memorial Airport,KBKW,0.1781666348744584
Lancaster Airport,KLNS,0.1781666348744584
Topeka Regional Airport - Forbes Field,KFOE,0.1781154946924495
Barkley Regional Airport,KPAH,0.1781154946924495
Houghton County Memorial Airport,KCMX,0.1781154946924495
Chippewa Valley Regional Airport,KEAU,0.1781154946924495
Muskegon County Airport,KMKG,0.1781154946924495
Chico Municipal Airport,KCIC,0.17807718869412678
Modesto City Co-Harry Sham Field,KMOD,0.17807718869412678
Redding Municipal Airport,KRDD,0.17807718869412678
Islay Airport,EGPI,0.17776716186364072
Tiree Airport,EGPU,0.17776716186364072
Campbeltown Airport,EGEC,0.17776716186364072
Barra Airport,EGPR,0.17776716186364072
Bol Airport,LDSB,0.17758772841524276
Alashankou Bole (Bortala) airport,ZWAX,0.1774983800191643
Athens Ben Epps Airport,KAHN,0.1772244432076535
Mostar International Airport,LQMO,0.17722219652075397
Arad International Airport,LRAR,0.17722219652075397
Key Field,KMEI,0.17717236760106886
Northwest Alabama Regional Airport,KMSL,0.17717236760106886
Hattiesburg Laurel Regional Airport,KPIB,0.17717236760106886
Anglesey Airport,EGOV,0.1771585588415106
Le Havre Octeville Airport,LFOH,0.1768044711200859
Dundee Airport,EGPN,0.17621178342392615
Brno-Tuřany Airport,LKTB,0.17621178342392615
Tainan Airport,RCNN,0.17615621643615514
Salina Municipal Airport,KSLN,0.17582590871573348
Logroño-Agoncillo Airport,LELO,0.1756006920614788
Pamplona Airport,LEPP,0.1756006920614788
Augsburg Airport,EDMA,0.17553825201992815
Manistee Co Blacker Airport,KMBL,0.1755073429067694
Karup Airport,EKKA,0.17482064482162435
Bornholm Airport,EKRN,0.17482064482162435
Sønderborg Airport,EKSB,0.17482064482162435
Vinnytsia/Gavyryshivka Airport,UKWW,0.17476443983458143
Anadolu Airport,LTBY,0.1743571790571216
Yangyang International Airport,RKNY,0.17392715889073862
Arxan Yi'ershi Airport,ZBES,0.1738646154389523
Salamanca Airport,LESA,0.17353715056056263
Leon Airport,LELN,0.17353715056056263
Burgos Airport,LEBG,0.17353715056056263
Ostend-Bruges International Airport,EBOS,0.17311645230159933
Lleida-Alguaire Airport,LEDA,0.17311645230159933
Mannheim-City Airport,EDFM,0.1728172271688412
Kangding Airport,ZUKD,0.17165880339149614
Longyan Guanzhishan Airport,ZSLD,0.17124074267877995
Cape Lisburne LRRS Airport,PALU,0.15000000000000002
Tatalina LRRS Airport,PATL,0.15000000000000002
Platinum Airport,PAPM,0.15000000000000002
Elfin Cove Seaplane Base,PAEL,0.15000000000000002
Perryville Airport,PAPE,0.15000000000000002
Sleetmute Airport,PASL,0.15000000000000002
Santa Terezinha Airport,SWST,0.15000000000000002
São Félix do Xingu Airport,SNFX,0.15000000000000002
Ovda International Airport,LLOV,0.15000000000000002
Tan Tan Airport,GMAT,0.15000000000000002
Massawa International Airport,HHMS,0.15000000000000002
Lodja Airport,FZVA,0.15000000000000002
Jaqué Airport,MPJE,0.15000000000000002
Niue International Airport,NIUE,0.15000000000000002
Portland Airport,YPOD,0.15000000000000002
Igiugig Airport,PAIG,0.15000000000000002
Port Heiden Airport,PAPH,0.15000000000000002
Sinop Airport,LTCM,0.15000000000000002
